"Device Name","IP Addresses","Status","OS Info","Version","Agent Install Date","Last Contact Date","Queued Deployments"
"\\CLASSCTR-OUTRM7","172.17.1.59","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:21:50 AM (Local)","9/10/2010 4:06:58 AM (Local)","4"
"\\MLB-KSO-H104","128.164.86.177","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 9:06:29 AM (Local)","8/18/2010 2:20:05 PM (Local)","4"
"\\B103-PC15","128.164.87.205","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:24:32 AM (Local)","9/10/2010 4:09:31 AM (Local)","1"
"\\SEASEMSE-DSS18","128.164.139.206","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 3:23:27 PM (Local)","9/9/2010 4:34:14 PM (Local)","0"
"\\SASSMCS-42SQW91","128.164.245.165","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/9/2010 2:10:59 PM (Local)","9/10/2010 10:24:06 AM (Local)","0"
"\\MC-PATKOZR706W","128.164.34.151","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 10:10:30 AM (Local)","9/9/2010 3:02:20 PM (Local)","0"
"\\GWITADA-6LTH6M1","128.164.105.21","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 9:38:57 AM (Local)","9/9/2010 3:51:58 PM (Local)","0"
"\\ANALAB-157","128.164.29.157","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:22:48 AM (Local)","9/10/2010 4:06:56 AM (Local)","7"
"\\ISSTOP-46TNQ11","161.253.142.225","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/6/2010 10:54:48 AM (Local)","8/19/2010 4:47:23 PM (Local)","0"
"\\SASSSFA-4Q6J191","161.253.141.100","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 6:18:25 PM (Local)","9/10/2010 8:05:08 AM (Local)","0"
"\\ESIA403TDY8KP11","128.164.150.244","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.2.181","9/1/2010 9:31:09 AM (Local)","9/7/2010 5:14:52 PM (Local)","0"
"\\CMPSCO-HN8RGC1","192.168.1.7","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 7:25:32 AM (Local)","9/2/2010 10:33:51 PM (Local)","0"
"\\GWADV-C6RT3F1","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:23:18 PM (Local)","9/10/2010 12:38:48 AM (Local)","0"
"\\EVPAEC-5356KM1","128.164.138.187","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/7/2010 2:13:34 PM (Local)","9/10/2010 9:18:08 AM (Local)","0"
"\\MCA-SLC-W201C","128.164.31.178","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:47:36 PM (Local)","9/10/2010 9:00:50 AM (Local)","0"
"\\GWU-C0032BA66CD","128.164.215.170","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/10/2010 4:16:18 PM (Local)","8/10/2010 4:16:18 PM (Local)","0"
"\\CMPSCO-DB09LH1","128.164.97.157","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:06:21 PM (Local)","9/10/2010 8:14:34 AM (Local)","0"
"\\ESCWCM-BLDK103A","128.164.120.237","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/27/2010 3:20:42 PM (Local)","8/31/2010 1:21:26 AM (Local)","1"
"\\CPSGCA-42KB3H1","10.10.0.113","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/27/2010 7:16:05 PM (Local)","9/10/2010 5:06:02 AM (Local)","0"
"\\DUQ0155010","128.164.62.156","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:33 AM (Local)","9/10/2010 10:25:40 AM (Local)","0"
"\\CCAECN-46V07G1","128.164.247.88","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:06:06 PM (Local)","9/10/2010 9:30:58 AM (Local)","0"
"\\DUQ0155028","128.164.62.174","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:36 AM (Local)","9/10/2010 10:16:45 AM (Local)","0"
"\\SASSADM-8Z985J1","128.164.232.199","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:37:51 PM (Local)","9/10/2010 9:07:37 AM (Local)","0"
"\\SASSSHS-J2YPNL1","128.164.143.171","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:10:19 PM (Local)","9/10/2010 9:07:35 AM (Local)","0"
"\\EVPREA-G06HCK1","128.164.198.119","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:16:03 PM (Local)","9/10/2010 9:16:29 AM (Local)","0"
"\\GLSS-MINOLTA","128.164.215.50","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/17/2010 10:33:12 AM (Local)","7/28/2010 3:08:16 PM (Local)","35"
"\\FWI09-G48DTJ1","192.168.1.21","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 6:47:15 AM (Local)","9/6/2010 1:34:21 PM (Local)","0"
"\\CCALNG-327QZE5","128.164.242.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/17/2010 3:09:05 PM (Local)","9/1/2010 11:44:07 AM (Local)","0"
"\\ISSTS-8ZG6LH1","128.164.128.210","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/3/2010 7:20:32 AM (Local)","9/10/2010 7:54:12 AM (Local)","0"
"\\BOB","128.164.243.190","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:47:59 PM (Local)","8/27/2010 4:33:52 PM (Local)","0"
"\\VPAAPA-HQMGWL1","128.164.233.210","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 7:37:52 PM (Local)","9/10/2010 9:15:17 AM (Local)","0"
"\\CCACSL-4861SL1","128.164.242.168","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/3/2010 9:22:03 AM (Local)","9/10/2010 8:13:33 AM (Local)","0"
"\\ISSCIO-8488195","192.168.1.3","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/20/2010 4:58:56 AM (Local)","9/7/2010 5:47:27 PM (Local)","0"
"\\BACK-67TTF61","128.164.236.172","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:28:31 PM (Local)","9/2/2010 7:08:54 PM (Local)","0"
"\\B200170009","161.253.147.109","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:46 AM (Local)","9/10/2010 10:20:24 AM (Local)","0"
"\\BCM-RVV-R553","128.164.34.15","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:41:09 PM (Local)","8/26/2010 7:58:56 AM (Local)","0"
"\\STORG-8PFR6G1","128.164.196.251","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/29/2010 5:47:00 PM (Local)","9/10/2010 8:33:41 AM (Local)","0"
"\\SPH-CXH-R231","128.164.33.8","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/4/2010 1:37:16 PM (Local)","9/10/2010 8:07:56 AM (Local)","0"
"\\SASS-HRJWDH1","128.164.16.117","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/10/2010 12:21:40 PM (Local)","8/26/2010 3:18:16 PM (Local)","0"
"\\ESIA1DRYK1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:34:04 PM (Local)","9/10/2010 9:03:18 AM (Local)","0"
"\\B200146019","161.253.147.59","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 7:42:17 AM (Local)","9/10/2010 9:53:38 AM (Local)","0"
"\\DUQ0351006","128.164.60.140","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:44 AM (Local)","9/10/2010 10:16:52 AM (Local)","0"
"\\SASSSFA-BCGMW91","128.164.106.60","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 8:49:52 AM (Local)","9/8/2010 2:51:38 PM (Local)","0"
"\\G08095B","10.10.0.179","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/26/2010 5:04:07 PM (Local)","8/27/2010 12:01:30 PM (Local)","0"
"\\SASSHP-8CNXQL1","128.164.198.254","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/9/2010 5:05:41 AM (Local)","9/10/2010 10:07:53 AM (Local)","0"
"\\GWU-DA51EAD56E3","128.164.214.230","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 1:54:26 PM (Local)","8/31/2010 1:54:54 PM (Local)","0"
"\\SPH-KDSK1848AW","128.164.178.152","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/22/2010 11:07:26 AM (Local)","9/10/2010 9:26:39 AM (Local)","0"
"\\AC0B104005","128.164.62.44","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:21 AM (Local)","9/10/2010 10:15:35 AM (Local)","0"
"\\SASSSHS-77DV5J1","128.164.143.177","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:25:10 PM (Local)","9/10/2010 8:56:42 AM (Local)","0"
"\\MLBHOSP7-H6312","128.164.73.152","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:22:52 AM (Local)","9/10/2010 4:08:25 AM (Local)","2"
"\\ISSHDK-DHYL441","128.164.107.134","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:28:05 PM (Local)","9/10/2010 9:09:31 AM (Local)","0"
"\\SASSSHS-6D03W91","128.164.143.163","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:56:03 PM (Local)","9/10/2010 9:46:27 AM (Local)","0"
"\\EVAORS-HZFJ191","128.164.199.16","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/19/2010 11:25:25 AM (Local)","9/6/2010 11:48:30 PM (Local)","0"
"\\DUQ0200003","128.164.60.239","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:38 AM (Local)","9/10/2010 10:16:49 AM (Local)","0"
"\\BOUSCAREL-R523B","128.164.33.141","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:01:51 PM (Local)","8/10/2010 7:26:53 AM (Local)","2"
"\\SASSMC-5K36RD1","128.164.99.67","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:00:02 PM (Local)","9/10/2010 8:51:37 AM (Local)","0"
"\\SASSATH-BBK6LB1","128.164.197.184","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:56:40 PM (Local)","8/4/2010 5:30:53 PM (Local)","0"
"\\CMPADM-G563GN1","161.253.140.128","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 3:41:01 PM (Local)","9/9/2010 4:56:41 PM (Local)","0"
"\\ESIACHBC6F1401F","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:56:11 PM (Local)","9/10/2010 8:58:05 AM (Local)","0"
"\\CCAHIS-GYVD2M1","0.0.0.0","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 11:40:54 AM (Local)","9/8/2010 6:14:40 PM (Local)","0"
"\\SASSUCC-C2VFRL1","128.164.81.199","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/7/2010 11:35:42 AM (Local)","9/10/2010 9:01:29 AM (Local)","0"
"IANTOMASMACPRO","10.211.55.2","Idle","Apple Mac OS X 10.6.4","6.4283","9/7/2010 3:17:23 PM (Local)","9/10/2010 8:20:59 AM (Local)","0"
"\\CLASSCTR-INRM8","172.17.1.19","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:21:48 AM (Local)","9/10/2010 4:06:16 AM (Local)","4"
"\\CMPFSS-3D09LH1","161.253.140.33","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:26:38 PM (Local)","9/10/2010 10:27:12 AM (Local)","0"
"\\SEASEMSE-DSS13","128.164.139.218","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/2/2010 3:53:36 PM (Local)","9/10/2010 9:45:46 AM (Local)","0"
"\\CMPFRP-5D09LH1","128.164.106.147","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:20:28 PM (Local)","9/10/2010 10:32:01 AM (Local)","0"
"\\MC-PATLXKR507W","128.164.35.227","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 1:31:52 PM (Local)","9/10/2010 8:39:32 AM (Local)","0"
"\\DUQ0263005","128.164.63.61","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 4:08:07 AM (Local)","9/2/2010 9:47:21 AM (Local)","0"
"\\GWADV-F6RT3F1","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:45:06 PM (Local)","8/30/2010 3:43:54 PM (Local)","0"
"\\GLSS-SPEC704P","128.164.215.46","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:32:38 PM (Local)","9/10/2010 8:58:42 AM (Local)","0"
"\\CCAANT-95NCB71","192.168.1.2","Offline","WinXP-Service Pack 3","6.2.3.181","4/15/2010 4:31:39 PM (Local)","8/25/2010 5:46:32 PM (Local)","0"
"\\ISSTOP-VMWARE-","192.168.145.128","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","8/8/2010 8:47:35 PM (Local)","9/2/2010 7:23:13 PM (Local)","0"
"\\AC0B104034","128.164.61.39","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:47 AM (Local)","9/10/2010 10:11:39 AM (Local)","0"
"\\MC-PHMLLWR619W","128.164.34.168","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 11:43:53 AM (Local)","9/10/2010 9:21:31 AM (Local)","1"
"ORODRUIN","128.164.200.26","Offline","Novell SUSE Linux Enterprise Desktop 10 on x86_64","6.3488","8/24/2010 2:52:26 PM (Local)","8/26/2010 8:54:30 AM (Local)","0"
"\\EVPOSM-JXB69F1","10.10.10.214","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/15/2010 9:42:45 AM (Local)","7/28/2010 10:39:24 AM (Local)","0"
"\\SASSSHS-712MXF1","128.164.143.183","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/19/2010 9:58:30 AM (Local)","9/10/2010 8:59:58 AM (Local)","0"
"\\CCAHIS-79M5T91","98.204.181.16","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:34:34 PM (Local)","9/10/2010 10:19:53 AM (Local)","0"
"\\STORG-6PFR6G1","128.164.196.240","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 12:29:24 PM (Local)","9/10/2010 8:18:09 AM (Local)","0"
"\\STATION4-H6218","172.17.1.84","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:47:12 PM (Local)","8/20/2010 11:14:37 AM (Local)","0"
"\\SEASECE-BKYNXC1","128.164.156.238","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:21:18 PM (Local)","8/26/2010 3:56:50 PM (Local)","0"
"\\SEAS10242","128.164.158.28","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/17/2010 1:13:36 PM (Local)","9/10/2010 10:17:04 AM (Local)","0"
"\\ISSLAB-5WXYX21","161.253.141.97","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:24:16 PM (Local)","8/28/2010 5:56:06 AM (Local)","0"
"\\DUQ0200022","128.164.63.71","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:07:59 AM (Local)","9/10/2010 10:17:31 AM (Local)","0"
"\\GSEHD-69R8771","128.164.182.208","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:56:00 PM (Local)","9/10/2010 8:50:27 AM (Local)","0"
"\\MC-MLBADML101W","128.164.87.117","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/19/2010 4:24:41 PM (Local)","8/26/2010 1:04:12 PM (Local)","0"
"\\GWITCIO-2S3KBM1","128.164.129.189","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/15/2010 1:55:48 PM (Local)","9/10/2010 8:30:08 AM (Local)","0"
"\\CMPSCO-9J7RBD1","128.164.103.167","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:40:04 PM (Local)","9/3/2010 4:33:05 PM (Local)","0"
"\\MC-PATFMHR507LW","128.164.35.28","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 4:32:00 PM (Local)","9/10/2010 7:49:17 AM (Local)","0"
"\\ES00B15021","128.164.62.241","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:37 AM (Local)","9/10/2010 10:11:13 AM (Local)","0"
"\\GLSP-GELMAN605","128.164.215.107","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/12/2010 10:44:37 AM (Local)","9/10/2010 9:59:57 AM (Local)","0"
"\\GWU-9DEBB10CC2A","128.164.215.26","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/18/2010 1:08:11 PM (Local)","8/18/2010 1:08:11 PM (Local)","0"
"\\SASSMC-42PQJM1","128.164.198.182","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/24/2010 4:28:43 PM (Local)","9/10/2010 9:04:38 AM (Local)","0"
"\\SVATDESKTOPCOMP","192.168.1.2","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/16/2010 1:09:15 PM (Local)","9/8/2010 10:38:21 PM (Local)","0"
"\\MC-ANAARPR226CW","128.164.35.34","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/26/2010 1:09:57 PM (Local)","9/10/2010 10:15:44 AM (Local)","0"
"\\SEASFW-9NYNXC1","128.164.156.227","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:09:24 PM (Local)","9/2/2010 1:22:50 PM (Local)","0"
"\\B103-PC21","128.164.86.203","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:38 AM (Local)","9/10/2010 4:08:40 AM (Local)","13"
"\\GLSS-MEDINA","128.164.213.108","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/17/2010 12:56:59 PM (Local)","9/9/2010 10:43:16 AM (Local)","0"
"CCAS-SMPA510-Z7","128.164.251.215","Idle","Apple Mac OS X 10.6.4","6.4185","9/8/2010 6:56:03 PM (Local)","9/10/2010 9:58:54 AM (Local)","0"
"\\EVPFM-F3L7PD1","128.164.138.166","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:44:13 PM (Local)","9/10/2010 9:12:07 AM (Local)","0"
"\\ISSCLS-7R48T91","192.168.2.101","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/19/2010 4:30:28 PM (Local)","9/10/2010 8:31:32 AM (Local)","0"
"\\B200146005","161.253.147.45","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:32 AM (Local)","9/10/2010 10:11:19 AM (Local)","0"
"\\GWITADA-8X91PM1","161.253.143.74","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 11:18:28 AM (Local)","9/2/2010 4:36:57 PM (Local)","0"
"\\DUQ0200014","128.164.63.62","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:10:24 AM (Local)","9/10/2010 10:19:58 AM (Local)","0"
"\\GLSP-GELMAN134","128.164.214.50","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/10/2010 11:35:09 AM (Local)","9/10/2010 10:07:42 AM (Local)","0"
"\\AH00101016","128.164.183.75","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:31 AM (Local)","9/10/2010 10:14:39 AM (Local)","0"
"\\SASSATH-9GVD361","128.164.199.203","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 9:29:27 AM (Local)","9/9/2010 3:16:19 PM (Local)","0"
"\\BCM-RXG-R530","128.164.34.235","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:20:11 PM (Local)","8/30/2010 5:51:13 PM (Local)","0"
"\\MC-PHMNDSR640W","128.164.32.250","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 8:07:43 AM (Local)","9/10/2010 8:08:11 AM (Local)","0"
"\\FWI08-D5R67G1","128.164.182.168","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 11:41:42 AM (Local)","9/9/2010 2:17:44 PM (Local)","0"
"\\CPSGCA-2KVGMB1","10.10.0.181","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/17/2010 11:32:59 AM (Local)","9/10/2010 8:41:45 AM (Local)","0"
"\\FWI2010-4842SL1","128.164.227.24","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 9:52:23 AM (Local)","9/8/2010 12:25:15 PM (Local)","0"
"\\EVAEVA-JLR29K1","128.164.234.252","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 8:56:10 AM (Local)","9/8/2010 4:31:15 PM (Local)","0"
"\\GWITHDK-8BM3QL1","161.253.143.171","Idle","Microsoft Windows 7 Enterprise","6.4.2.504","6/4/2010 5:54:23 PM (Local)","9/10/2010 10:28:53 AM (Local)","0"
"CCAS-ART208-Z2","128.164.243.198","Working","Apple Mac OS X 10.6.2","6.4185","9/1/2010 12:51:29 PM (Local)","9/10/2010 10:37:10 AM (Local)","0"
"\\GL00B01019","128.164.62.140","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:10:49 AM (Local)","9/10/2010 10:14:42 AM (Local)","0"
"\\GLSM-BIETELA","128.164.213.194","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/29/2010 5:09:30 PM (Local)","8/30/2010 1:29:52 PM (Local)","0"
"\\TELECOMJWLAP","192.168.2.4","Idle","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","8/18/2010 10:23:48 AM (Local)","9/10/2010 7:57:57 AM (Local)","0"
"\\MSD-MLS-H6211","128.164.73.179","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/4/2010 1:50:01 PM (Local)","9/2/2010 5:45:33 AM (Local)","5"
"\\GWITADA-79ZNXC1","161.253.143.64","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","8/25/2010 1:23:35 PM (Local)","8/26/2010 2:01:53 PM (Local)","0"
"\\SPHYYY-21PEN839","128.164.178.168","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/26/2010 2:54:39 PM (Local)","8/2/2010 3:09:48 PM (Local)","3"
"\\CPSAGC-20AHZE6","192.168.1.153","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:29:04 PM (Local)","9/10/2010 8:58:08 AM (Local)","0"
"\\EVPOSM-GJTPT61","128.164.103.77","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/10/2010 10:09:42 PM (Local)","8/24/2010 3:02:06 AM (Local)","0"
"\\CCARGL-JKTWH71","128.164.242.18","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:51:04 PM (Local)","9/10/2010 8:40:00 AM (Local)","0"
"\\MCD-KXC-R617B","128.164.34.31","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:13:34 PM (Local)","9/10/2010 9:04:51 AM (Local)","0"
"\\SASSATH-9ZG6LH1","128.164.197.109","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:21:02 PM (Local)","9/10/2010 8:55:23 AM (Local)","0"
"\\EVAEVA-1D0ZDN1","128.164.102.66","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/30/2010 11:38:36 AM (Local)","9/10/2010 8:25:26 AM (Local)","0"
"\\BCM-RXW-R555","128.164.34.14","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:41:19 PM (Local)","8/30/2010 5:19:58 PM (Local)","0"
"\\GWADV-DG8TCC1","172.16.7.161","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/10/2010 8:42:19 AM (Local)","8/13/2010 11:44:39 AM (Local)","0"
"\\EVPFET-B1V6X91","128.164.76.97","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:14:28 AM (Local)","7/30/2010 4:45:16 PM (Local)","0"
"\\CCAADM-J5HC4D1","128.164.242.11","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:10:08 PM (Local)","9/10/2010 9:50:28 AM (Local)","0"
"\\MCA-LWG-H6215","128.164.73.228","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/11/2010 3:56:53 PM (Local)","8/24/2010 3:46:08 PM (Local)","26"
"\\MC-PATDEHR403W","128.164.33.24","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 6:34:19 AM (Local)","9/2/2010 12:44:10 PM (Local)","0"
"\\GWADV-4L7C8F1","128.164.180.19","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:21:50 PM (Local)","9/10/2010 9:16:29 AM (Local)","0"
"\\ANAAXO-R431A","128.164.34.196","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/26/2010 12:42:53 PM (Local)","9/10/2010 9:51:03 AM (Local)","1"
"\\SASSATH-FGC3GK1","128.164.198.140","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:34:47 PM (Local)","9/10/2010 9:10:47 AM (Local)","0"
"\\MSD-MHM-H6120","128.164.73.66","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:49:10 PM (Local)","8/19/2010 7:51:19 AM (Local)","22"
"\\EVAEVA-B53NCH1","128.164.232.125","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:23:10 PM (Local)","9/10/2010 9:27:30 AM (Local)","0"
"\\GLSS-ADMFRONT1","128.164.213.191","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/10/2010 10:20:02 AM (Local)","9/10/2010 8:31:07 AM (Local)","0"
